timestamp,spi_sent
2026-01-10 19:08:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:08:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:09:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:09:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:09:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:09:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:10:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:11:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:12:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:13:48,44 72 62 46 0 75 18 0 0
2026-01-10 19:13:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:58,44 72 62 46 0 75 18 0 1
2026-01-10 19:14:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:15:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:16:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:16:08,44 72 62 46 0 75 18 0 1
2026-01-10 19:16:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:16:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:17:17,44 72 62 46 0 75 18 0 1
2026-01-10 19:17:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:17:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:17:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:17:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:17:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:17:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:17:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:18:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:18:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:18:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:18:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:18:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:18:27,44 72 62 46 0 75 18 0 1
2026-01-10 19:18:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:18:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:19:37,44 72 62 46 0 75 18 0 1
2026-01-10 19:19:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:19:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:19:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:47,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:20:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:56,44 72 62 46 0 75 18 0 0
2026-01-10 19:21:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:22:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:23:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:23:06,44 72 62 46 0 75 18 0 0
2026-01-10 19:23:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:23:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:24:16,44 72 62 46 0 75 18 0 0
2026-01-10 19:25:26,44 72 62 46 0 75 18 0 0
2026-01-10 19:26:35,44 72 62 46 0 75 18 0 0
2026-01-10 19:27:45,44 72 62 46 0 75 18 0 0
2026-01-10 19:28:55,44 72 62 46 0 75 18 0 0
2026-01-10 19:29:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:29:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:30:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:31:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:32:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:33:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:33:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:33:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:33:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:33:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:33:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:33:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:33:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:33:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:34:43,44 72 62 46 0 75 18 0 1
2026-01-10 19:35:53,44 72 62 46 0 75 18 0 1
2026-01-10 19:36:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:36:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:03,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:37:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:13,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:38:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:22,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:39:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:32,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:40:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:42,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:41:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:52,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:42:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:44:01,44 72 62 46 0 75 18 0 0
2026-01-10 19:45:11,44 72 62 46 0 75 18 0 0
2026-01-10 19:46:21,44 72 62 46 0 75 18 0 0
2026-01-10 19:47:30,44 72 62 46 0 75 18 0 0
2026-01-10 19:47:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:47:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:47:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:47:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:47:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:40,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:48:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:50,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:49:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:14,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:19,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:24,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:29,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:34,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:39,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:44,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:49,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:54,44 72 62 46 0 75 18 0 1
2026-01-10 19:50:59,44 72 62 46 0 75 18 0 1
2026-01-10 19:51:00,44 72 62 46 0 75 18 0 1
2026-01-10 19:51:04,44 72 62 46 0 75 18 0 1
2026-01-10 19:52:09,44 72 62 46 0 75 18 0 1
2026-01-10 19:52:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:52:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:52:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:52:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:52:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:52:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:52:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:52:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:52:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:53:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:54:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:55:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:48,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:56:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:57:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:58:59,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:04,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:09,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:14,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:19,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:24,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:29,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:34,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:39,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:44,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:49,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:54,44 72 62 46 0 75 18 0 0
2026-01-10 19:59:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:00:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:01:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:02:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:44,44 72 62 46 0 75 18 0 0
